"北京
Beijing","昌平区
Changping District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"北京大学国际医院*
Peking University International Hospital*","血液病、肿瘤中心、肾病中心、骨科部、运动医学中心、眼科、神经疾病 Haematology, Tumor Center, Kidney Disease, Orthopedic Department, Sports Medicine Center, Ophthalmology, Nerve Disease","北京市昌平区中关村生命科学园路1号
1 Shengming Kexueyuan Road, Zhongguancun, Changping District, Beijing","早上 8:00 至  12:00，下午1:00 至 5:00
8:00 am - 12:00 pm, 1:00 pm - 5:00 pm","休息
Closed","400-820-0955 (团险 CGHB)
400-820-7553 (个险 IPMI)",,英语/English,,"1. 只接受保险公司客服预约，暂不接受客户自己预约。Making appointment is only available for insurance company’s call center.
2. 挂号费500元，请提前告知有诊费日限额的客户。Consulting fee CNY500, client should be noted if there's visit limit.
3. 客户到达医院后需要到住院部一层的医保办办理手续，之后会有专员陪同就诊。Client must go and register at the hospital insurance department first. Then hospital staff will accompany client for the medical treatments. The insurance department is located on the first floor of inpatient building.",
"大连
Dalian","沙河口区
Shahekou District",否 No,"公立医院
Public Hospitals",门诊 OP,"大连医科大学附属第二医院VIP门诊
The Second Affiliated Hospital of Dalian Medical University, VIP Department","器官移植、肿瘤科、心内科、心理科 Organ Transplants, Tumors, Cardiovascular Diseases, Psychological Consultations","大连市沙河口区中山路467号门诊楼6层
6F, OP Building, 467 Zhongshan Road, Shahekou District, Dalian","早上 8:00 至 下午 4:30
8:00 am - 4:30 pm","休息
Closed",15714115720,,英语/English,,"无儿外科。Pediatric surgery is not available.
仅门诊提供直付服务。DB service is available in OP only.",http://www.shdmu.com/
"大连
Dalian","沙河口区
Shahekou District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"大连医科大学附属第一医院国际医疗部（二部）
International Medical Center of First Affiliated Hospital of Dalian Medical University (Branch 2)","心内科、消化内科、神经内科、神经外科、骨科 Cardiovascular Diseases, Gastroenterology, Neurology, Neurosurgery, Orthopaedics ","大连市沙河口区联合路193号门诊1楼
1F, Outpatient Building, 193 Lianhe Road, Shahekou District, Dalian","上午 7:30 至 11:30，下午 1:00 至 4:30
7:30 am - 11:30 pm, 1:00 pm - 4:30 pm","休息
Closed",0411-84394929 ,,,,,http://www.dmu-1.com/
"广州
Guangzhou","越秀区
Yuexiu District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"广东省人民医院协和特需病区
Guangdong General Hospital, Concord Medical Center","肝胆外科、心血管、肿瘤、风湿科  Hepatobiliary Surgery, Cardiovascular Diseases, Tumors, Rheumatology","广州市越秀区东川路96号行政楼9楼
9F, Administration Building, 96 Dongchuan Road, Yuexiu District, Guangzhou","早上 8:00 至 11:30，下午 2:30 至 5:00
8:00 am - 11:30 am, 2:30 pm - 5:00 pm","周六：早上 8:00 至 11:30，周日休息
Saturday: 8:00 am - 11:30 am. Sunday is closed.","020-83874283
020-83874293",,英语/English,,有儿科。 Pediatrics is available.,www.gdghospital.org.cn
"杭州
Hangzhou","西湖区
Xihu District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"杭州美中宜和妇儿医院
Hangzhou Amcare Women & Children's Hospital","妇产科、儿科 OB/GYN, Pediatrics","杭州市西湖区古墩路67号
67 Gudun Road, Xihu District, Hangzhou","早上 8:30 至 下午 5:00
8:30 am - 5:00 pm","早上 8:30 至 下午 5:00
8:30 am - 5:00 pm",400-100-0016,,英语/English,,"1.产科房间费只包含标准间。Room for Maternity covered up to their standard room.
2.急诊仅限产科，需提前电话联系（只针对在美中宜和就诊过的会员）。Emergency only available for OB (call in advance, only for the member who had consultation at AMCARE before).
3.盆底肌不作为可直付项目。Direct billing service for pelvic floor muscle is not available.",www.syshospital.com
"杭州
Hangzhou","下城区
Xiacheng District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"浙江省人民医院 VIP 医疗中心
Zhejiang Provincial People's Hospital, VIP Dept","心胸外科、普外科、微创外科 Cardio-chest Surgery, General Surgery, Mini-invasive Surgery","杭州市下城区上塘路158号2号楼6楼
6F, Building No.2, 158 Shangtang Road, Xiacheng District, Hangzhou","早上 8:00 至 12:00，下午 1:30 至 5:00
8:00 am - 12:00 pm, 1:30 pm - 5:00 pm","早上 8:00 至 12:00，下午 1:30 至 5:00
8:00 am - 12:00 pm, 1:30 pm - 5:00 pm","0571-85893830
0571-85893832 (周一至周五 工作时间 Mon. - Fri. working time)
18858135075 (非工作时间 after working time)",,"英语/English
日语/Japanese ",是 Yes,请提前预约。Please make appointment in advance.,www.zs6y.com
"南京
Nanjing","鼓楼区
Gulou District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"南京市鼓楼医院*
Nanjing Drum Tower Hospital*","骨科、消化内科、内分泌科、普外科、风湿科 Orthopedics, Gastroenterology, Endocrinology, General Surgery, Rheumatology","南京市鼓楼区中山路321号
321 Zhongshan Road, Gulou District, Nanjing","早上 8:00 至 11:00，下午 2:30 至 5:00
8:00 am - 11:00 am, 2:30 pm - 5:00 pm","休息
Closed","400-820-0955 (团险 CGHB)
400-820-7553 (个险 IPMI)",,,否 No,"1. 有妇产科，无儿科。OB/GYN is available. Pediatrics is not available.
2. 只接受招商信诺客服中心的预约，并需提前5-7天预约。如需取消预约，请提前一天联系客服中心。Only accept appointments from Cigna & CMB. Appointments should be made at least 1 day prior to the visit. If you want to cancel the appointment, please call our hotline at least 5-7 day befor the visit.
3. 直付只接受担保函模式 Cashless facility based on GOP
4. 请提醒客户提前一天取消，如果无故爽约，需支付600元。Please remind member to cancel one day in advance and
If the member fails to visit the hospital on time, hospital will charge RMB600 for it.
5. 客户需自带复印件。Please bring a copy of ID card when you visit the hospital.",www.clifford-hospital.org
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海国际医学中心
Shanghai International Medical Center","骨科、泌尿外科、胸外科、消化内科、眼科 Orthopedics, Urology, Thoracic Surgery, Gastroenterology, Ophthalmology","上海市浦东新区康新公路4358号
4358 Kangxin Highway, Pudong New District, Shanghai","早上 8:30 至 下午 5:00
8:30 am - 5:00 pm","休息
Closed",021-60236000,,英语/English,,"请提前3天预约，如需取消请提前1天联系医院。Please make appointment 3 days in advance. If you want to cancel, please contact them 1 day in advance.",www.nfyy.com
"上海
Shanghai","徐汇区
Xuhui District",否 No,"公立医院
Public Hospitals",门诊 OP,"龙华医院特需部*
Longhua Hospital, VIP Clinic*","中医外科、中医内科、中医骨伤科 TCM Surgery, TCM Internal Medicine, TCM Orthopedics","上海市徐汇区宛平南路725号特诊楼二楼（特需一部）/11号楼５层（特需二部）
2F VIP Building (VIP Section A) / 5F Building No.11 (VIP Section B), 725 South Wanping Road, Xuhui District, Shanghai","早上 8:00 至 下午 4:00
8:00 am - 4:00 pm","周六：早上 8:00 至 下午 4:00
周日休息
Saturday: 8:00 am - 4:00 pm
Sunday is closed.","400-820-0955 (团险 CGHB)
400-820-7553 (个险 IPMI)","周三：
早上 8:00 至 下午 4:00
Wednesday:
8:00 am - 4:00 pm",,,"1. 请带好身份证明和会员卡复印件。Please bring a photocopy of passport or ID card  and membership card.
2. 由于特需部接诊人数多，客户看诊时可能需要等候一段时间。 Due to large number of visits in VIP, you may have to wait for a while before consultation.",www.pkuszh.com
"上海
Shanghai","普陀区
Putuo District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"上海市儿童医院普陀新院特诊部
Children's Hospital of Shanghai, Putuo Branch, VIP Clinic","心胸外科、神经内科 Cardiothoracic Surgery,  Neurology","上海市普陀区泸定路355号
355 Luding Road, Putuo District, Shanghai","早上 8:00 至 11:00，下午 1:00 至 4:00
8:00 am - 11:00 am, 1:00 pm - 4:00 pm","休息
Closed",021-52976132 (vip办公室),,英语/English,,,www.szrch.com
"上海
Shanghai","浦东新区
Pudong New District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"仁济医院特需医疗中心*
Renji Hospital, VIP Department*","消化科、风湿科、妇产科、泌尿科 Gastroenterology, Rheumatology, OB/GYN, Urology","上海市浦东新区北园路33号健康保健楼裙楼3楼
3F, VIP Building, 33 Beiyuan Road, Pudong New District, Shanghai","早上 8:00 至 11:00，下午 1:30 至 4:00
8:00 am - 11:00 am, 1:30 pm - 4:00 pm","休息
Closed","400-820-0955 (团险 CGHB)
400-820-7553 (个险 IPMI)",,英语/English,,"1. 2018-7-1~7-31，该院内部系统升级维护。The internal system of Renji Hospital will be subject to upgrading and maintenance from 1 to 31 July 2018.
2. 期间可能出现系统不稳造成直付延迟或其他不可抗因素，一切解释权归医院所有。System maintenance may cause system instability, which may bring about direct-billing delay or other inevitable issues, all interpretation rights belong to the hospital.
3. 有妇产科。 OB/GYN is available.
4. 如需取消预约，请提前联系客服中心。预约不到超过2次，将被取消预约资格。请尽量不要频繁更改预约时间。Please contact service center if you want to cancel appointment. If cancelling appointments without notice over 2 times, you will be disqualified to make appointment again. Please try not to reschedule appointment repeatedly.",www.hku-szh.org
"上海
Shanghai","静安区
Jing'an District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"华东医院特需部
Huadong Hospital, VIP Department","泌尿外科、消化内镜、骨质疏松科、老年医学、妇科肿瘤 Urology, Gastrointestinal Endoscopy, Osteoporosis, Gerontology, Gynecological Oncology","上海市静安区延安西路221号5号楼2楼
2F, Building No. 5 , 221 West Yan'an Road, Jing'an District, Shanghai","早上 8:00 至 11:30，下午 1:30 至 5:00
非门诊时间 只有简易门诊
8:00 am - 11:30 am, 1:30 pm - 5:00 pm
after working hours only for OP facilitation service","周六：早上 8:00 至 11:30
周日休息
Saturday: 8:00 am - 11:30 am
Sunday is closed.",021-62483180 (转 550201/550202),"周一 至 周四：
早上 8:00 至 下午 4:00
Monday - Thursday:
8:00 am - 4:00 pm",英语/English,,"1.无急诊、儿科、产科和肠道门诊。Emergency, pediatrics, obstetrics and gastroenterology consultation are not available.
2. 体检预约时告知护士台需预留当天停车位。Please inform nurse station that you need parking when you make appointment for check up.
3. 体检预约请联系招商信诺客服热线。Please contact Cigna & CMB hotline to make appointment for wellness checkup.
Fax: 021-62484867
huadongtexu@163.com",www.zsufivehos.com
"上海
Shanghai","静安区
Jing'an District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"上海市儿童医院特诊部
Children's Hospital of Shanghai,VIP Department","心胸外科、神经内科 Cardiothoracic Surgery,  Neurology","上海市静安区北京西路1400弄24号特需门诊1楼
1F, VIP Building, No. 24, Lane 1400, West Beijing Road, Jing‘an District, Shanghai","早上 8:00 至 11:00，下午 1:00 至 4:00
8:00 am - 11:00 am, 1:00 pm - 4:00 pm","只有内科
Only physician is available",021-62474880 (转85101),,英语/English,,"1.只接受预约病人。Only accept appointment patients. No Emergency service.
2.2018年4月27日起住院部将移至上海市儿童医院普陀新院特诊部(上海市普陀区泸定路355号)。 Inpatient Department will move to Children's Hospital of Shanghai, Putuo Branch, VIP Clinic since Apr.27.2018.( 355 Luding Road, Putuo District, Shanghai )
3.北京西路特需门诊就诊后需要住院的患者，请家长至护士台预约床位后至泸定路13楼特需病房办理相关住院手续。Please make appointment with nurse station and go to 13rd floor 355 luding road if need hospitalization.
Fax:021-62474156/62792302
Email: tezhenbu@shchildren.com.cn",www.khhospital.com
"上海
Shanghai","黄浦区
Huangpu District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"瑞金医院特需部
Ruijin Hospital, VIP Department"," 内分泌、血液科、消化科、肾内科、心血管病  Endocrine, Homeopathy, Gastroenterology, Nephrology, Cardiovascular Disease","上海市黄浦区瑞金二路197号10号楼地下一层
B1, Building No. 10, 197 Second Ruijin Road, Huangpu District, Shanghai","早上 8:00 至 11:00，下午 1:30 至 4:30
8:00 am - 11:00 am, 1:30 pm - 4:30 pm","休息
Closed","021-64678970
021-64370045 (转 670101)
021-64370045 (转 672101/672102)","周一 至 周四：
早上 8:30 至 下午 4:30
Monday - Thursday:
8:30 am - 4:30 pm","根据预约可以提供不同语种的服务。
Service in different languages may be available upon appointment.",,"1.请携带好身份证件和保险卡。若未能出示身份证件，请先自付，再申请事后理赔；若未能出示保险卡，请自行联系招商信诺客服中心出具担保函。Please bring your ID card and membership card. If you can't show ID card, please pay first and apply for claim afterwards. If you can't show membership card, please contact Cigna & CMB customer service center to apply for GOP.
2.没有急诊服务。Emergency service is not available.
3.非首诊病人预约时请提供瑞金医院就诊号。Please provide registration number of Ruijin Hospital if you may have.
4.担保函需客户本人申请。Member need request the letter of guarantee.
医院如开具入院通知，请及时联系招商信诺客服人员。Please contact Cigna & CMB hotline directly if you scheduled admitted. 招商信诺客服人员会告知您如何申请担保函。Cigna & CMB hotline will tell member how to apply Guarantee.
5. 体检读报告需预约。 Please make appointment if you require to get an explanation for your health checkup report.",http://www.rjh.com.cn/2013ruijin/ruijin2017/home/index.shtml
